Sex,Credit amount,Duration,Risk,Job_1,Job_2,Job_3,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_rich,Purpose_car,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_cat_Young,Age_cat_Adult,Age_cat_Senior,Year_1-2 year,Year_2-3 year,Year_3-4 year,Year_4-5 year,Year_5-6 year,Status_mid,Status_upper,Status_rich
1,8.753213480544126,48,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,7.227662498728654,21,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,7.8252452914317745,27,1,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,7.8351837552667485,27,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,8.579980179515003,15,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,8.788745881938135,48,0,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,7.99598047476376,9,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,7.095064377287131,9,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7.658227526161352,9,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,6.444131256700441,18,1,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,7.088408778675395,6,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,7.814399633804487,21,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,7.037027614686276,9,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,9.54873932271967,60,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,8.935377071932177,27,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,8.031710375322042,27,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
1,7.316548177182976,18,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
1,8.054522609537294,21,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1,8.723882104658486,20,1,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,7.198183577101943,9,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0,6.07073772800249,6,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,7.113142108707088,9,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,6.672032945461067,9,1,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,7.851661177889265,27,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,5.521460917862246,6,1,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,7.182352111885263,15,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,7.540090320145325,18,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,8.766550149546351,48,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,7.150701457592526,21,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,8.764521909518802,21,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1,7.594381242551817,21,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,6.633318433280377,6,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,7.864419904994565,21,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,8.125630988477065,4,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,8.29154650988391,36,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,9.355306142226368,21,0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,8.384804003370492,18,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,8.818926087090677,6,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,8.361708288575842,27,0,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,7.751475318021456,21,1,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,6.954638864880987,6,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8.058327306580958,21,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,7.817222785508166,21,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,9.559517275737559,39,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,7.493873886783559,13,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,7.828436359157585,15,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,7.149916836132109,9,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
